projectID,topic,title
822259,TRANSFORMATIONS-14-2018,Supply and demand-oriented economic policies to boost robust growth in Europe – Addressing the social and economic challenges in Europe
962547,SU-GOVERNANCE-09-2020,Addressing radicalization through social inclusion
727145,REV-INEQUAL-08-2016,Fighting inequalities through policies against tax fraud and tax evasion
822296,TRANSFORMATIONS-01-2018,Research for inclusive growth: addressing the socioeconomic effects of technological transformations
770330,CULT-COOP-12-2017,The significance of cultural and core values for the migration challenge
822717,DT-MIGRATION-06-2018-2019,Addressing the challenge of migrant integration through ICT-enabled solutions
101004714,MIGRATION-04-2020,Inclusive and innovative practices for the integration of recently arrived migrants in local communities
770063,CO-CREATION-01-2017,Education and skills: empowering Europe’s young innovators
101004494,TRANSFORMATIONS-18-2020,"Technological transformations, skills and globalization - future challenges for shared prosperity"
101004676,DT-TRANSFORMATIONS-21-2020,Mentoring scheme for schools: mainstreaming innovation by spreading the advanced ICT-based teaching practices to a wide circle of schools
101004392,TRANSFORMATIONS-22-2020,Enhancing access and uptake of education to reverse inequalities
959198,SU-GOVERNANCE-09-2020,Addressing radicalization through social inclusion
770730,REV-INEQUAL-12-2017,Research Social Platform on Migration and Asylum
822806,MIGRATION-02-2018,"Towards forward-looking migration governance: addressing the challenges, assessing capacities and designing future strategies"
101004776,TRANSFORMATIONS-18-2020,"Technological transformations, skills and globalization - future challenges for shared prosperity"
870700,MIGRATION-03-2019,Social and economic effects of migration in Europe and integration policies
822638,TRANSFORMATIONS-01-2018,Research for inclusive growth: addressing the socioeconomic effects of technological transformations
101004539,MIGRATION-09-2020,Narratives on migration and its impact: past and present
101004491,TRANSFORMATIONS-22-2020,Enhancing access and uptake of education to reverse inequalities
822778,TRANSFORMATIONS-06-2018,Inclusive and sustainable growth through cultural and creative industries and the arts
101004640,MIGRATION-05-2018-2020,Mapping and overcoming integration challenges for migrant children
822590,GOVERNANCE-03-2018,Addressing populism and boosting civic and democratic engagement
822536,MIGRATION-05-2018-2020,Mapping and overcoming integration challenges for migrant children
101004635,MIGRATION-10-2020,Sustainable practices for the integration of newly arrived migrants into societies
101004717,MIGRATION-05-2018-2020,Mapping and overcoming integration challenges for migrant children
101004653,TRANSFORMATIONS-22-2020,Enhancing access and uptake of education to reverse inequalities
870952,MIGRATION-03-2019,Social and economic effects of migration in Europe and integration policies
962553,GOVERNANCE-21-2020,Developing deliberative and participatory democracies through experimentation
959200,SU-GOVERNANCE-09-2020,Addressing radicalization through social inclusion
101004807,MIGRATION-05-2018-2020,Mapping and overcoming integration challenges for migrant children
101004945,MIGRATION-09-2020,Narratives on migration and its impact: past and present
822400,MIGRATION-05-2018-2020,Mapping and overcoming integration challenges for migrant children
822625,MIGRATION-02-2018,"Towards forward-looking migration governance: addressing the challenges, assessing capacities and designing future strategies"
101004687,TRANSFORMATIONS-04-2019-2020,Innovative approaches to urban and regional development through cultural tourism
770348,CO-CREATION-01-2017,Education and skills: empowering Europe’s young innovators
101004552,TRANSFORMATIONS-04-2019-2020,Innovative approaches to urban and regional development through cultural tourism
101004704,MIGRATION-04-2020,Inclusive and innovative practices for the integration of recently arrived migrants in local communities
870698,GOVERNANCE-04-2019,Enhancing social rights and EU citizenship
822314,TRANSFORMATIONS-06-2018,Inclusive and sustainable growth through cultural and creative industries and the arts
822380,DT-MIGRATION-06-2018-2019,Addressing the challenge of migrant integration through ICT-enabled solutions
101004627,TRANSFORMATIONS-04-2019-2020,Innovative approaches to urban and regional development through cultural tourism
822330,TRANSFORMATIONS-01-2018,Research for inclusive growth: addressing the socioeconomic effects of technological transformations
822215,DT-MIGRATION-06-2018-2019,Addressing the challenge of migrant integration through ICT-enabled solutions
960366,GOVERNANCE-21-2020,Developing deliberative and participatory democracies through experimentation
822390,TRANSFORMATIONS-14-2018,Supply and demand-oriented economic policies to boost robust growth in Europe – Addressing the social and economic challenges in Europe
870831,MIGRATION-03-2019,Social and economic effects of migration in Europe and integration policies
870747,TRANSFORMATIONS-04-2019-2020,Innovative approaches to urban and regional development through cultural tourism
870338,DT-TRANSFORMATIONS-02-2018-2019-2020,Transformative impact of disruptive technologies in public services
870691,TRANSFORMATIONS-08-2019,The societal value of culture and the impact of cultural policies in Europe
870759,TRANSFORMATIONS-17-2019,Societal challenges and the arts
870898,TRANSFORMATIONS-03-2018-2019,Innovative solutions for inclusive and sustainable urban environments
870793,TRANSFORMATIONS-08-2019,The societal value of culture and the impact of cultural policies in Europe
870702,DT-TRANSFORMATIONS-02-2018-2019-2020,Transformative impact of disruptive technologies in public services
870610,DT-TRANSFORMATIONS-11-2019,Collaborative approaches to cultural heritage for social cohesion
870621,TRANSFORMATIONS-17-2019,Societal challenges and the arts
870603,DT-TRANSFORMATIONS-02-2018-2019-2020,Transformative impact of disruptive technologies in public services
870753,TRANSFORMATIONS-03-2018-2019,Innovative solutions for inclusive and sustainable urban environments
870939,DT-TRANSFORMATIONS-11-2019,Collaborative approaches to cultural heritage for social cohesion
870708,TRANSFORMATIONS-04-2019-2020,Innovative approaches to urban and regional development through cultural tourism
870954,TRANSFORMATIONS-16-2019,Social platform on the impact assessment and the quality of interventions in European historical environment and cultural heritage sites
870827,TRANSFORMATIONS-17-2019,Societal challenges and the arts
871018,DT-TRANSFORMATIONS-07-2019,The impact of technological transformations on children and youth
870935,TRANSFORMATIONS-08-2019,The societal value of culture and the impact of cultural policies in Europe
870811,DT-TRANSFORMATIONS-11-2019,Collaborative approaches to cultural heritage for social cohesion
870743,DT-TRANSFORMATIONS-11-2019,Collaborative approaches to cultural heritage for social cohesion
870726,TRANSFORMATIONS-17-2019,Societal challenges and the arts
870822,TRANSFORMATIONS-13-2019,Using big data approaches in research and innovation policy making
870612,DT-TRANSFORMATIONS-07-2019,The impact of technological transformations on children and youth
870578,DT-TRANSFORMATIONS-07-2019,The impact of technological transformations on children and youth
716082,ERC-2016-STG,ERC Starting Grant
870548,DT-TRANSFORMATIONS-07-2019,The impact of technological transformations on children and youth
716378,ERC-2016-STG,ERC Starting Grant
716035,ERC-2016-STG,ERC Starting Grant
715842,ERC-2016-STG,ERC Starting Grant
715423,ERC-2016-STG,ERC Starting Grant
715069,ERC-2016-STG,ERC Starting Grant
714853,ERC-2016-STG,ERC Starting Grant
715536,ERC-2016-STG,ERC Starting Grant
714704,ERC-2016-STG,ERC Starting Grant
715714,ERC-2016-STG,ERC Starting Grant
715016,ERC-2016-STG,ERC Starting Grant
716216,ERC-2016-STG,ERC Starting Grant
716736,ERC-2016-STG,ERC Starting Grant
715730,ERC-2016-STG,ERC Starting Grant
714658,ERC-2016-STG,ERC Starting Grant
716908,ERC-2016-STG,ERC Starting Grant
714663,ERC-2016-STG,ERC Starting Grant
715087,ERC-2016-STG,ERC Starting Grant
716321,ERC-2016-STG,ERC Starting Grant
715672,ERC-2016-STG,ERC Starting Grant
716718,ERC-2016-STG,ERC Starting Grant
714609,ERC-2016-STG,ERC Starting Grant
714080,ERC-2016-STG,ERC Starting Grant
716350,ERC-2016-STG,ERC Starting Grant
716562,ERC-2016-STG,ERC Starting Grant
713780,ERC-2016-STG,ERC Starting Grant
714285,ERC-2016-STG,ERC Starting Grant
716212,ERC-2016-STG,ERC Starting Grant
714731,ERC-2016-STG,ERC Starting Grant
714589,ERC-2016-STG,ERC Starting Grant
714118,ERC-2016-STG,ERC Starting Grant
716139,ERC-2016-STG,ERC Starting Grant
715262,ERC-2016-STG,ERC Starting Grant
716485,ERC-2016-STG,ERC Starting Grant
714691,ERC-2016-STG,ERC Starting Grant
714062,ERC-2016-STG,ERC Starting Grant
716471,ERC-2016-STG,ERC Starting Grant
715923,ERC-2016-STG,ERC Starting Grant
716762,ERC-2016-STG,ERC Starting Grant
716849,ERC-2016-STG,ERC Starting Grant
714936,ERC-2016-STG,ERC Starting Grant
714617,ERC-2016-STG,ERC Starting Grant
714804,ERC-2016-STG,ERC Starting Grant
716117,ERC-2016-STG,ERC Starting Grant
714866,ERC-2016-STG,ERC Starting Grant
714532,ERC-2016-STG,ERC Starting Grant
714560,ERC-2016-STG,ERC Starting Grant
714326,ERC-2016-STG,ERC Starting Grant
715594,ERC-2016-STG,ERC Starting Grant
715737,ERC-2016-STG,ERC Starting Grant
714599,ERC-2016-STG,ERC Starting Grant
714366,ERC-2016-STG,ERC Starting Grant
714166,ERC-2016-STG,ERC Starting Grant
715683,ERC-2016-STG,ERC Starting Grant
715638,ERC-2016-STG,ERC Starting Grant
713998,ERC-2016-STG,ERC Starting Grant
714430,ERC-2016-STG,ERC Starting Grant
716181,ERC-2016-STG,ERC Starting Grant
717001,ERC-2016-STG,ERC Starting Grant
715450,ERC-2016-STG,ERC Starting Grant
715939,ERC-2016-STG,ERC Starting Grant
714196,ERC-2016-STG,ERC Starting Grant
717022,ERC-2016-STG,ERC Starting Grant
714405,ERC-2016-STG,ERC Starting Grant
715154,ERC-2016-STG,ERC Starting Grant
716230,ERC-2016-STG,ERC Starting Grant
714934,ERC-2016-STG,ERC Starting Grant
716379,ERC-2016-STG,ERC Starting Grant
715052,ERC-2016-STG,ERC Starting Grant
715031,ERC-2016-STG,ERC Starting Grant
714621,ERC-2016-STG,ERC Starting Grant
715980,ERC-2016-STG,ERC Starting Grant
715467,ERC-2016-STG,ERC Starting Grant
716689,ERC-2016-STG,ERC Starting Grant
714586,ERC-2016-STG,ERC Starting Grant
716862,ERC-2016-STG,ERC Starting Grant
714068,ERC-2016-STG,ERC Starting Grant
716426,ERC-2016-STG,ERC Starting Grant
716971,ERC-2016-STG,ERC Starting Grant
716083,ERC-2016-STG,ERC Starting Grant
715770,ERC-2016-STG,ERC Starting Grant
715539,ERC-2016-STG,ERC Starting Grant
716467,ERC-2016-STG,ERC Starting Grant
716196,ERC-2016-STG,ERC Starting Grant
715491,ERC-2016-STG,ERC Starting Grant
716651,ERC-2016-STG,ERC Starting Grant
715230,ERC-2016-STG,ERC Starting Grant
716155,ERC-2016-STG,ERC Starting Grant
714754,ERC-2016-STG,ERC Starting Grant
716734,ERC-2016-STG,ERC Starting Grant
715579,ERC-2016-STG,ERC Starting Grant
714737,ERC-2016-STG,ERC Starting Grant
714239,ERC-2016-STG,ERC Starting Grant
715890,ERC-2016-STG,ERC Starting Grant
715975,ERC-2016-STG,ERC Starting Grant
715753,ERC-2016-STG,ERC Starting Grant
715452,ERC-2016-STG,ERC Starting Grant
715575,ERC-2016-STG,ERC Starting Grant
715441,ERC-2016-STG,ERC Starting Grant
716878,ERC-2016-STG,ERC Starting Grant
715043,ERC-2016-STG,ERC Starting Grant
714049,ERC-2016-STG,ERC Starting Grant
714893,ERC-2016-STG,ERC Starting Grant
715051,ERC-2016-STG,ERC Starting Grant
714666,ERC-2016-STG,ERC Starting Grant
715037,ERC-2016-STG,ERC Starting Grant
715824,ERC-2016-STG,ERC Starting Grant
714388,ERC-2016-STG,ERC Starting Grant
715787,ERC-2016-STG,ERC Starting Grant
716966,ERC-2016-STG,ERC Starting Grant
716643,ERC-2016-STG,ERC Starting Grant
715058,ERC-2016-STG,ERC Starting Grant
715097,ERC-2016-STG,ERC Starting Grant
715283,ERC-2016-STG,ERC Starting Grant
716669,ERC-2016-STG,ERC Starting Grant
714774,ERC-2016-STG,ERC Starting Grant
716657,ERC-2016-STG,ERC Starting Grant
714147,ERC-2016-STG,ERC Starting Grant
716894,ERC-2016-STG,ERC Starting Grant
714235,ERC-2016-STG,ERC Starting Grant
716024,ERC-2016-STG,ERC Starting Grant
714738,ERC-2016-STG,ERC Starting Grant
714692,ERC-2016-STG,ERC Starting Grant
716792,ERC-2016-STG,ERC Starting Grant
716910,ERC-2016-STG,ERC Starting Grant
715024,ERC-2016-STG,ERC Starting Grant
714922,ERC-2016-STG,ERC Starting Grant
714759,ERC-2016-STG,ERC Starting Grant
715207,ERC-2016-STG,ERC Starting Grant
715147,ERC-2016-STG,ERC Starting Grant
715950,ERC-2016-STG,ERC Starting Grant
715049,ERC-2016-STG,ERC Starting Grant
714034,ERC-2016-STG,ERC Starting Grant
716677,ERC-2016-STG,ERC Starting Grant
714429,ERC-2016-STG,ERC Starting Grant
716065,ERC-2016-STG,ERC Starting Grant
716151,ERC-2016-STG,ERC Starting Grant
714955,ERC-2016-STG,ERC Starting Grant
714487,ERC-2016-STG,ERC Starting Grant
714907,ERC-2016-STG,ERC Starting Grant
714317,ERC-2016-STG,ERC Starting Grant
716087,ERC-2016-STG,ERC Starting Grant
715727,ERC-2016-STG,ERC Starting Grant
714102,ERC-2016-STG,ERC Starting Grant
715605,ERC-2016-STG,ERC Starting Grant
716510,ERC-2016-STG,ERC Starting Grant
714463,ERC-2016-STG,ERC Starting Grant
716721,ERC-2016-STG,ERC Starting Grant
714642,ERC-2016-STG,ERC Starting Grant
714577,ERC-2016-STG,ERC Starting Grant
714739,ERC-2016-STG,ERC Starting Grant
714224,ERC-2016-STG,ERC Starting Grant
715257,ERC-2016-STG,ERC Starting Grant
716974,ERC-2016-STG,ERC Starting Grant
716311,ERC-2016-STG,ERC Starting Grant
715734,ERC-2016-STG,ERC Starting Grant
716140,ERC-2016-STG,ERC Starting Grant
714688,ERC-2016-STG,ERC Starting Grant
716079,ERC-2016-STG,ERC Starting Grant
715634,ERC-2016-STG,ERC Starting Grant
715571,ERC-2016-STG,ERC Starting Grant
716923,ERC-2016-STG,ERC Starting Grant
714472,ERC-2016-STG,ERC Starting Grant
714641,ERC-2016-STG,ERC Starting Grant
714161,ERC-2016-STG,ERC Starting Grant
716314,ERC-2016-STG,ERC Starting Grant
715021,ERC-2016-STG,ERC Starting Grant
715861,ERC-2016-STG,ERC Starting Grant
714309,ERC-2016-STG,ERC Starting Grant
716092,ERC-2016-STG,ERC Starting Grant
715146,ERC-2016-STG,ERC Starting Grant
716233,ERC-2016-STG,ERC Starting Grant
714033,ERC-2016-STG,ERC Starting Grant
714562,ERC-2016-STG,ERC Starting Grant
716290,ERC-2016-STG,ERC Starting Grant
715502,ERC-2016-STG,ERC Starting Grant
715982,ERC-2016-STG,ERC Starting Grant
716800,ERC-2016-STG,ERC Starting Grant
714023,ERC-2016-STG,ERC Starting Grant
714291,ERC-2016-STG,ERC Starting Grant
716429,ERC-2016-STG,ERC Starting Grant
715871,ERC-2016-STG,ERC Starting Grant
715662,ERC-2016-STG,ERC Starting Grant
714874,ERC-2016-STG,ERC Starting Grant
715173,ERC-2016-STG,ERC Starting Grant
715626,ERC-2016-STG,ERC Starting Grant
715872,ERC-2016-STG,ERC Starting Grant
715530,ERC-2016-STG,ERC Starting Grant
716439,ERC-2016-STG,ERC Starting Grant
715362,ERC-2016-STG,ERC Starting Grant
716011,ERC-2016-STG,ERC Starting Grant
715371,ERC-2016-STG,ERC Starting Grant
716538,ERC-2016-STG,ERC Starting Grant
715732,ERC-2016-STG,ERC Starting Grant
714693,ERC-2016-STG,ERC Starting Grant
714289,ERC-2016-STG,ERC Starting Grant
714793,ERC-2016-STG,ERC Starting Grant
715757,ERC-2016-STG,ERC Starting Grant
715028,ERC-2016-STG,ERC Starting Grant
714653,ERC-2016-STG,ERC Starting Grant
715243,ERC-2016-STG,ERC Starting Grant
714312,ERC-2016-STG,ERC Starting Grant
715022,ERC-2016-STG,ERC Starting Grant
716761,ERC-2016-STG,ERC Starting Grant
714073,ERC-2016-STG,ERC Starting Grant
716390,ERC-2016-STG,ERC Starting Grant
714222,ERC-2016-STG,ERC Starting Grant
714868,ERC-2016-STG,ERC Starting Grant
716628,ERC-2016-STG,ERC Starting Grant
714478,ERC-2016-STG,ERC Starting Grant
716265,ERC-2016-STG,ERC Starting Grant
715271,ERC-2016-STG,ERC Starting Grant
715361,ERC-2016-STG,ERC Starting Grant
714177,ERC-2016-STG,ERC Starting Grant
